%kf,t,x,y,theta,xg,yg,thetag
0,1389015220.461,7.195217e+00,3.660560e+00,2.755502e-01,-7.380036e+00,5.919538e+01,-1.678211e+00
0,1389015220.499,7.205288e+00,3.660625e+00,2.739625e-01,-7.383739e+00,5.918601e+01,-1.679799e+00
0,1389015220.539,7.215855e+00,3.660693e+00,2.722964e-01,-7.387624e+00,5.917619e+01,-1.681465e+00
0,1389015220.579,7.226781e+00,3.660821e+00,2.706558e-01,-7.391588e+00,5.916600e+01,-1.683105e+00
0,1389015220.622,7.238257e+00,3.660966e+00,2.689481e-01,-7.395743e+00,5.915531e+01,-1.684813e+00
0,1389015220.659,7.248452e+00,3.661118e+00,2.674662e-01,-7.399411e+00,5.914579e+01,-1.686295e+00
0,1389015220.700,7.259689e+00,3.661327e+00,2.658956e-01,-7.403416e+00,5.913529e+01,-1.687865e+00
0,1389015220.739,7.270590e+00,3.661530e+00,2.643721e-01,-7.407301e+00,5.912510e+01,-1.689389e+00
0,1389015220.781,7.282260e+00,3.661805e+00,2.628343e-01,-7.411406e+00,5.911418e+01,-1.690927e+00
0,1389015220.825,7.294595e+00,3.662106e+00,2.612242e-01,-7.415737e+00,5.910262e+01,-1.692537e+00
0,1389015220.860,7.304435e+00,3.662369e+00,2.599795e-01,-7.419170e+00,5.909340e+01,-1.693782e+00
0,1389015220.900,7.315993e+00,3.662715e+00,2.585809e-01,-7.423168e+00,5.908255e+01,-1.695180e+00
0,1389015220.941,7.327553e+00,3.663061e+00,2.571820e-01,-7.427166e+00,5.907170e+01,-1.696579e+00
0,1389015220.980,7.338956e+00,3.663457e+00,2.559020e-01,-7.431059e+00,5.906097e+01,-1.697859e+00
0,1389015221.021,7.350571e+00,3.663868e+00,2.546106e-01,-7.435019e+00,5.905004e+01,-1.699150e+00
0,1389015221.060,7.362097e+00,3.664300e+00,2.533741e-01,-7.438925e+00,5.903919e+01,-1.700387e+00
0,1389015221.100,7.373799e+00,3.664776e+00,2.521923e-01,-7.442857e+00,5.902816e+01,-1.701569e+00
0,1389015221.140,7.385469e+00,3.665251e+00,2.510138e-01,-7.446777e+00,5.901716e+01,-1.702747e+00
0,1389015221.182,7.397734e+00,3.665808e+00,2.498909e-01,-7.450843e+00,5.900557e+01,-1.703870e+00
0,1389015221.234,7.413050e+00,3.666512e+00,2.485070e-01,-7.455913e+00,5.899110e+01,-1.705254e+00
0,1389015221.260,7.420768e+00,3.666891e+00,2.478598e-01,-7.458445e+00,5.898380e+01,-1.705901e+00
0,1389015221.307,7.434674e+00,3.667604e+00,2.467580e-01,-7.462981e+00,5.897064e+01,-1.707003e+00
0,1389015221.341,7.444570e+00,3.668111e+00,2.459739e-01,-7.466208e+00,5.896127e+01,-1.707787e+00
0,1389015221.381,7.456456e+00,3.668776e+00,2.451565e-01,-7.470033e+00,5.894999e+01,-1.708605e+00
0,1389015221.422,7.468534e+00,3.669459e+00,2.443407e-01,-7.473913e+00,5.893854e+01,-1.709420e+00
0,1389015221.461,7.480245e+00,3.670146e+00,2.436083e-01,-7.477651e+00,5.892742e+01,-1.710153e+00
0,1389015221.501,7.492143e+00,3.670882e+00,2.429510e-01,-7.481415e+00,5.891610e+01,-1.710810e+00
0,1389015221.541,7.503806e+00,3.671603e+00,2.423066e-01,-7.485104e+00,5.890502e+01,-1.711454e+00
0,1389015221.582,7.515981e+00,3.672401e+00,2.417642e-01,-7.488914e+00,5.889343e+01,-1.711997e+00
0,1389015221.622,7.527830e+00,3.673182e+00,2.412522e-01,-7.492616e+00,5.888214e+01,-1.712509e+00
0,1389015221.663,7.540088e+00,3.673999e+00,2.407786e-01,-7.496439e+00,5.887047e+01,-1.712982e+00
0,1389015221.701,7.551404e+00,3.674763e+00,2.404103e-01,-7.499959e+00,5.885969e+01,-1.713351e+00
0,1389015221.741,7.563227e+00,3.675560e+00,2.400254e-01,-7.503637e+00,5.884842e+01,-1.713736e+00
0,1389015221.782,7.575253e+00,3.676359e+00,2.397332e-01,-7.507390e+00,5.883697e+01,-1.714028e+00
0,1389015221.821,7.587011e+00,3.677139e+00,2.394588e-01,-7.511061e+00,5.882577e+01,-1.714302e+00
0,1389015221.861,7.598868e+00,3.677906e+00,2.392194e-01,-7.514780e+00,5.881449e+01,-1.714542e+00
0,1389015221.902,7.610739e+00,3.678646e+00,2.390346e-01,-7.518529e+00,5.880320e+01,-1.714726e+00
0,1389015221.941,7.622534e+00,3.679382e+00,2.388510e-01,-7.522254e+00,5.879198e+01,-1.714910e+00
0,1389015221.982,7.634416e+00,3.680051e+00,2.387344e-01,-7.526073e+00,5.878071e+01,-1.715027e+00
0,1389015222.022,7.646141e+00,3.680704e+00,2.386262e-01,-7.529848e+00,5.876959e+01,-1.715135e+00
0,1389015222.061,7.657895e+00,3.681314e+00,2.385412e-01,-7.533675e+00,5.875846e+01,-1.715220e+00
0,1389015222.101,7.669652e+00,3.681858e+00,2.384903e-01,-7.537563e+00,5.874735e+01,-1.715271e+00
0,1389015222.141,7.681220e+00,3.682394e+00,2.384402e-01,-7.541390e+00,5.873642e+01,-1.715321e+00
0,1389015222.182,7.693268e+00,3.682820e+00,2.384251e-01,-7.545496e+00,5.872509e+01,-1.715336e+00
0,1389015222.222,7.705124e+00,3.683223e+00,2.384147e-01,-7.549552e+00,5.871394e+01,-1.715346e+00
0,1389015222.261,7.716614e+00,3.683543e+00,2.384141e-01,-7.553549e+00,5.870316e+01,-1.715347e+00
0,1389015222.304,7.728966e+00,3.683777e+00,2.384280e-01,-7.557948e+00,5.869162e+01,-1.715333e+00
0,1389015222.342,7.740111e+00,3.683989e+00,2.384405e-01,-7.561916e+00,5.868120e+01,-1.715321e+00
0,1389015222.386,7.752930e+00,3.684020e+00,2.384612e-01,-7.566677e+00,5.866930e+01,-1.715300e+00
0,1389015222.423,7.763771e+00,3.684031e+00,2.384792e-01,-7.570718e+00,5.865924e+01,-1.715282e+00
0,1389015222.462,7.775148e+00,3.683941e+00,2.384936e-01,-7.575053e+00,5.864872e+01,-1.715267e+00
0,1389015222.502,7.786779e+00,3.683711e+00,2.385022e-01,-7.579612e+00,5.863802e+01,-1.715259e+00
0,1389015222.542,7.798285e+00,3.683483e+00,2.385107e-01,-7.584123e+00,5.862743e+01,-1.715250e+00
0,1389015222.589,7.811983e+00,3.682934e+00,2.384997e-01,-7.589751e+00,5.861493e+01,-1.715261e+00
0,1389015222.622,7.821428e+00,3.682540e+00,2.384909e-01,-7.593645e+00,5.860632e+01,-1.715270e+00
0,1389015222.662,7.833024e+00,3.681957e+00,2.384725e-01,-7.598519e+00,5.859578e+01,-1.715289e+00
0,1389015222.704,7.845158e+00,3.681199e+00,2.384416e-01,-7.603757e+00,5.858481e+01,-1.715319e+00
0,1389015222.742,7.856221e+00,3.680507e+00,2.384134e-01,-7.608532e+00,5.857480e+01,-1.715348e+00
0,1389015222.783,7.868048e+00,3.679557e+00,2.383669e-01,-7.613834e+00,5.856419e+01,-1.715394e+00
0,1389015222.822,7.879569e+00,3.678612e+00,2.383202e-01,-7.619015e+00,5.855386e+01,-1.715441e+00
0,1389015222.862,7.891238e+00,3.677565e+00,2.382660e-01,-7.624346e+00,5.854342e+01,-1.715495e+00
0,1389015222.906,7.904019e+00,3.676288e+00,2.381964e-01,-7.630307e+00,5.853205e+01,-1.715565e+00
0,1389015222.942,7.914616e+00,3.675229e+00,2.381387e-01,-7.635249e+00,5.852261e+01,-1.715622e+00
0,1389015223.020,7.937600e+00,3.672569e+00,2.379855e-01,-7.646305e+00,5.850229e+01,-1.715775e+00
0,1389015223.045,7.944755e+00,3.671737e+00,2.379375e-01,-7.649750e+00,5.849596e+01,-1.715823e+00
0,1389015223.083,7.956018e+00,3.670264e+00,2.378495e-01,-7.655324e+00,5.848606e+01,-1.715912e+00
0,1389015223.123,7.967983e+00,3.668698e+00,2.377557e-01,-7.661249e+00,5.847555e+01,-1.716005e+00
0,1389015223.163,7.980177e+00,3.667031e+00,2.376548e-01,-7.667352e+00,5.846486e+01,-1.716106e+00
0,1389015223.203,7.992069e+00,3.665321e+00,2.375499e-01,-7.673381e+00,5.845447e+01,-1.716211e+00
0,1389015223.244,8.004548e+00,3.663527e+00,2.374399e-01,-7.679708e+00,5.844357e+01,-1.716321e+00
0,1389015223.283,8.016411e+00,3.661695e+00,2.373255e-01,-7.685841e+00,5.843325e+01,-1.716435e+00
0,1389015223.324,8.029041e+00,3.659740e+00,2.372035e-01,-7.692373e+00,5.842226e+01,-1.716558e+00
0,1389015223.366,8.041982e+00,3.657678e+00,2.370740e-01,-7.699121e+00,5.841103e+01,-1.716687e+00
0,1389015223.403,8.053591e+00,3.655775e+00,2.369537e-01,-7.705225e+00,5.840097e+01,-1.716807e+00
0,1389015223.448,8.067623e+00,3.653468e+00,2.368079e-01,-7.712608e+00,5.838882e+01,-1.716953e+00
0,1389015223.483,8.078972e+00,3.651524e+00,2.366839e-01,-7.718652e+00,5.837902e+01,-1.717077e+00
0,1389015223.524,8.091873e+00,3.649314e+00,2.365430e-01,-7.725522e+00,5.836788e+01,-1.717218e+00
0,1389015223.563,8.104571e+00,3.647114e+00,2.364016e-01,-7.732308e+00,5.835692e+01,-1.717359e+00
0,1389015223.603,8.117476e+00,3.644848e+00,2.362546e-01,-7.739232e+00,5.834580e+01,-1.717506e+00
0,1389015223.649,8.132541e+00,3.642203e+00,2.360824e-01,-7.747315e+00,5.833281e+01,-1.717679e+00
0,1389015223.682,8.143563e+00,3.640267e+00,2.359520e-01,-7.753229e+00,5.832331e+01,-1.717809e+00
0,1389015223.722,8.156691e+00,3.637961e+00,2.357968e-01,-7.760274e+00,5.831200e+01,-1.717964e+00
0,1389015223.762,8.169949e+00,3.635653e+00,2.356376e-01,-7.767369e+00,5.830056e+01,-1.718123e+00
0,1389015223.805,8.184437e+00,3.633165e+00,2.354604e-01,-7.775090e+00,5.828805e+01,-1.718301e+00
0,1389015223.842,8.196784e+00,3.631044e+00,2.353093e-01,-7.781671e+00,5.827739e+01,-1.718452e+00
0,1389015223.923,8.223914e+00,3.626590e+00,2.349673e-01,-7.795941e+00,5.825389e+01,-1.718794e+00
0,1389015223.942,8.230450e+00,3.625519e+00,2.348848e-01,-7.799377e+00,5.824823e+01,-1.718876e+00
